Entity,Code,Day,total_vaccinations_per_hundred
Africa,,2022-11-09,47.7
Africa,,2022-11-10,47.7
Africa,,2022-11-11,47.7
Africa,,2022-11-12,47.7
Africa,,2022-11-13,48.29
Africa,,2022-11-14,48.3
Africa,,2022-11-15,48.3
Africa,,2022-11-16,48.3
Africa,,2022-11-17,48.3
Africa,,2022-11-18,48.3
Africa,,2022-11-19,48.3
Africa,,2022-11-20,48.47
Africa,,2022-11-21,48.47
Africa,,2022-11-22,48.47
Africa,,2022-11-23,48.47
Africa,,2022-11-24,48.47
Africa,,2022-11-25,48.47
Africa,,2022-11-26,48.47
Africa,,2022-11-27,49.09
Africa,,2022-11-28,49.19
Africa,,2022-11-29,49.19
Africa,,2022-11-30,49.2
Africa,,2022-12-01,49.2
Africa,,2022-12-02,49.2
Africa,,2022-12-03,49.2
Africa,,2022-12-04,49.27
Africa,,2022-12-05,49.27
Africa,,2022-12-06,49.27
Africa,,2022-12-07,49.27
Africa,,2022-12-08,49.28
Africa,,2022-12-09,49.28
Africa,,2022-12-10,49.28
Africa,,2022-12-11,50.57
Africa,,2022-12-12,50.61
Africa,,2022-12-13,50.61
Africa,,2022-12-14,50.61
Africa,,2022-12-15,50.61
Africa,,2022-12-16,50.61
Africa,,2022-12-17,50.61
Africa,,2022-12-18,51.4
Africa,,2022-12-19,51.4
Africa,,2022-12-20,51.4
Africa,,2022-12-21,51.4
Africa,,2022-12-22,51.45
Africa,,2022-12-23,51.45
Africa,,2022-12-24,51.45
Africa,,2022-12-25,51.47
Africa,,2022-12-26,51.47
Africa,,2022-12-27,51.47
Africa,,2022-12-28,51.47
Africa,,2022-12-29,51.47
Africa,,2022-12-30,51.47
Africa,,2022-12-31,51.47
Africa,,2023-01-01,51.51
Africa,,2023-01-02,51.53
Africa,,2023-01-03,51.54
Africa,,2023-01-04,51.54
Africa,,2023-01-05,51.54
Africa,,2023-01-06,51.54
Africa,,2023-01-07,51.54
Africa,,2023-01-08,51.99
Africa,,2023-01-09,51.99
Africa,,2023-01-10,51.99
Africa,,2023-01-11,51.99
Africa,,2023-01-12,51.99
Africa,,2023-01-13,51.99
Africa,,2023-01-14,51.99
Africa,,2023-01-15,52.33
Africa,,2023-01-16,52.33
Africa,,2023-01-17,52.33
Africa,,2023-01-18,52.33
Africa,,2023-01-19,52.33
Africa,,2023-01-20,52.33
Africa,,2023-01-21,52.33
Africa,,2023-01-22,52.47
Africa,,2023-01-23,52.47
Africa,,2023-01-24,52.47
Africa,,2023-01-25,52.47
Africa,,2023-01-26,52.47
Africa,,2023-01-27,52.47
Africa,,2023-01-28,52.47
Africa,,2023-01-29,52.51
Africa,,2023-01-30,52.51
Africa,,2023-01-31,52.55
Africa,,2023-02-01,52.55
Africa,,2023-02-02,52.55
Africa,,2023-02-03,52.55
Africa,,2023-02-04,52.56
Africa,,2023-02-05,53.09
Africa,,2023-02-06,53.09
Africa,,2023-02-07,53.09
Africa,,2023-02-08,53.09
Africa,,2023-02-09,53.09
Africa,,2023-02-10,53.09
Africa,,2023-02-11,53.09
Africa,,2023-02-12,53.37
Africa,,2023-02-13,53.37
Africa,,2023-02-14,53.37
Africa,,2023-02-15,53.37
Africa,,2023-02-16,53.37
Africa,,2023-02-17,53.37
Africa,,2023-02-18,53.37
Africa,,2023-02-19,53.95
Africa,,2023-02-20,53.95
Africa,,2023-02-21,54.06
Africa,,2023-02-22,54.06
Africa,,2023-02-23,54.06
Africa,,2023-02-24,54.06
Africa,,2023-02-25,54.06
Africa,,2023-02-26,54.27
Africa,,2023-02-27,54.27
Africa,,2023-02-28,54.27
Africa,,2023-03-01,54.27
Africa,,2023-03-02,54.27
Africa,,2023-03-03,54.27
Africa,,2023-03-04,54.27
Africa,,2023-03-05,54.37
Africa,,2023-03-06,54.37
Africa,,2023-03-07,54.37
Africa,,2023-03-08,54.37
Africa,,2023-03-09,54.37
Africa,,2023-03-10,54.37
Africa,,2023-03-11,54.37
Africa,,2023-03-12,54.44
Africa,,2023-03-13,54.44
Africa,,2023-03-14,54.44
Africa,,2023-03-15,54.44
Africa,,2023-03-16,54.44
Africa,,2023-03-17,54.44
Africa,,2023-03-18,54.44
Africa,,2023-03-19,55.13
Africa,,2023-03-20,55.13
Africa,,2023-03-21,55.13
Africa,,2023-03-22,55.13
Africa,,2023-03-23,55.13
Africa,,2023-03-24,55.13
Africa,,2023-03-25,55.13
Africa,,2023-03-26,55.4
Africa,,2023-03-27,55.4
Africa,,2023-03-28,55.4
Africa,,2023-03-29,55.4
Africa,,2023-03-30,55.4
Africa,,2023-03-31,55.4
Africa,,2023-04-01,55.4
Africa,,2023-04-02,56.04
Africa,,2023-04-03,56.04
Africa,,2023-04-04,56.04
Africa,,2023-04-05,56.04
Africa,,2023-04-06,56.04
Africa,,2023-04-07,56.04
Africa,,2023-04-08,56.04
Africa,,2023-04-09,56.12
Africa,,2023-04-10,56.12
Africa,,2023-04-11,56.12
Africa,,2023-04-12,56.12
Africa,,2023-04-13,56.12
Africa,,2023-04-14,56.12
Africa,,2023-04-15,56.12
Africa,,2023-04-16,56.24
Africa,,2023-04-17,56.24
Africa,,2023-04-18,56.24
Africa,,2023-04-19,56.24
Africa,,2023-04-20,56.24
Africa,,2023-04-21,56.24
Africa,,2023-04-22,56.24
Africa,,2023-04-23,56.26
Africa,,2023-04-24,56.26
Africa,,2023-04-25,56.31
Africa,,2023-04-26,56.31
Africa,,2023-04-27,56.31
Africa,,2023-04-28,56.31
Africa,,2023-04-29,56.31
Africa,,2023-04-30,56.38
Africa,,2023-05-01,56.38
Africa,,2023-05-02,56.38
Africa,,2023-05-03,56.38
Africa,,2023-05-04,56.38
Africa,,2023-05-05,56.38
Africa,,2023-05-06,56.38
Africa,,2023-05-07,56.45
Africa,,2023-05-08,56.45
Africa,,2023-05-09,56.45
Africa,,2023-05-10,56.45
Africa,,2023-05-11,56.45
Africa,,2023-05-12,56.45
Africa,,2023-05-13,56.45
Africa,,2023-05-14,56.46
Africa,,2023-05-15,56.46
Africa,,2023-05-16,56.46
Africa,,2023-05-17,56.46
Africa,,2023-05-18,56.46
Africa,,2023-05-19,56.46
Africa,,2023-05-20,56.46
Africa,,2023-05-21,56.55
Africa,,2023-05-22,56.6
Africa,,2023-05-23,56.6
Africa,,2023-05-24,56.6
Africa,,2023-05-25,56.6
Africa,,2023-05-26,56.6
Africa,,2023-05-27,56.6
Africa,,2023-05-28,57.63
Africa,,2023-05-29,57.63
Africa,,2023-05-30,57.63
Africa,,2023-05-31,57.63
Africa,,2023-06-01,57.63
Africa,,2023-06-02,57.63
Africa,,2023-06-03,57.63
Africa,,2023-06-04,57.92
Africa,,2023-06-05,57.92
Africa,,2023-06-06,57.92
Africa,,2023-06-07,57.92
Africa,,2023-06-08,57.92
Africa,,2023-06-09,57.92
Africa,,2023-06-10,57.92
Africa,,2023-06-11,57.92
Africa,,2023-06-12,57.92
Africa,,2023-06-13,57.92
Africa,,2023-06-14,57.92
Africa,,2023-06-15,57.92
Africa,,2023-06-16,57.92
Africa,,2023-06-17,57.92
Africa,,2023-06-18,58.36
Africa,,2023-06-19,58.36
Africa,,2023-06-20,58.36
Africa,,2023-06-21,58.36
Africa,,2023-06-22,58.36
Africa,,2023-06-23,58.36
Africa,,2023-06-24,58.36
Africa,,2023-06-25,58.41
Africa,,2023-06-26,58.41
Africa,,2023-06-27,58.41
Africa,,2023-06-28,58.41
Africa,,2023-06-29,58.41
Africa,,2023-06-30,58.41
Africa,,2023-07-01,58.41
Africa,,2023-07-02,58.64
Africa,,2023-07-03,58.64
Africa,,2023-07-04,58.64
Africa,,2023-07-05,58.64
Africa,,2023-07-06,58.64
Africa,,2023-07-07,58.64
Africa,,2023-07-08,58.64
Africa,,2023-07-09,58.64
Africa,,2023-07-10,58.64
Africa,,2023-07-11,58.64
Africa,,2023-07-12,58.64
Africa,,2023-07-13,58.64
Africa,,2023-07-14,58.64
Africa,,2023-07-15,58.64
Africa,,2023-07-16,58.65
Africa,,2023-07-17,58.65
Africa,,2023-07-18,58.65
Africa,,2023-07-19,58.65
Africa,,2023-07-20,58.65
Africa,,2023-07-21,58.65
Africa,,2023-07-22,58.65
Africa,,2023-07-23,59.56
Africa,,2023-07-24,59.56
Africa,,2023-07-25,59.64
Africa,,2023-07-26,59.64
Africa,,2023-07-27,59.64
Africa,,2023-07-28,59.64
Africa,,2023-07-29,59.64
Africa,,2023-07-30,59.64
Africa,,2023-07-31,59.64
Africa,,2023-08-01,59.64
Africa,,2023-08-02,59.64
Africa,,2023-08-03,59.64
Africa,,2023-08-04,59.64
Africa,,2023-08-05,59.64
Africa,,2023-08-06,59.69
Africa,,2023-08-07,59.69
Africa,,2023-08-08,59.69
Africa,,2023-08-09,59.69
Africa,,2023-08-10,59.69
Africa,,2023-08-11,59.69
Africa,,2023-08-12,59.69
Africa,,2023-08-13,59.69
Africa,,2023-08-14,59.69
Africa,,2023-08-15,59.69
Africa,,2023-08-16,59.69
Africa,,2023-08-17,59.69
Africa,,2023-08-18,59.69
Africa,,2023-08-19,59.69
Africa,,2023-08-20,59.72
Africa,,2023-08-21,59.72
Africa,,2023-08-22,59.72
Africa,,2023-08-23,59.72
Africa,,2023-08-24,59.72
Africa,,2023-08-25,59.72
Africa,,2023-08-26,59.72
Africa,,2023-08-27,59.72
Africa,,2023-08-28,59.72
Africa,,2023-08-29,59.72
Africa,,2023-08-30,59.72
Africa,,2023-08-31,59.72
Africa,,2023-09-01,59.72
Africa,,2023-09-02,59.72
Africa,,2023-09-03,59.74
Africa,,2023-09-04,59.74
Africa,,2023-09-05,59.74
Africa,,2023-09-06,59.74
Africa,,2023-09-07,59.74
Africa,,2023-09-08,59.74
Africa,,2023-09-09,59.74
Africa,,2023-09-10,59.74
Africa,,2023-09-11,59.74
Africa,,2023-09-12,59.74
Africa,,2023-09-13,59.74
Africa,,2023-09-14,59.74
Africa,,2023-09-15,59.74
Africa,,2023-09-16,59.74
Africa,,2023-09-17,59.95
Africa,,2023-09-18,59.95
Africa,,2023-09-19,59.95
Africa,,2023-09-20,59.95
Africa,,2023-09-21,59.95
Africa,,2023-09-22,59.95
Africa,,2023-09-23,59.95
Africa,,2023-09-24,60.26
Africa,,2023-09-25,60.26
Africa,,2023-09-26,60.26
Africa,,2023-09-27,60.26
Africa,,2023-09-28,60.26
Africa,,2023-09-29,60.26
Africa,,2023-09-30,60.26
Africa,,2023-10-01,60.35
Africa,,2023-10-02,60.35
Africa,,2023-10-03,60.35
Africa,,2023-10-04,60.35
Africa,,2023-10-05,60.35
Africa,,2023-10-06,60.35
Africa,,2023-10-07,60.35
Africa,,2023-10-08,60.36
Africa,,2023-10-09,60.36
Africa,,2023-10-10,60.36
Africa,,2023-10-11,60.36
Africa,,2023-10-12,60.36
Africa,,2023-10-13,60.36
Africa,,2023-10-14,60.36
Africa,,2023-10-15,60.37
Africa,,2023-10-16,60.37
Africa,,2023-10-17,60.37
Africa,,2023-10-18,60.37
Africa,,2023-10-19,60.37
Africa,,2023-10-20,60.37
Africa,,2023-10-21,60.37
Africa,,2023-10-22,60.39
Africa,,2023-10-23,60.39
Africa,,2023-10-24,60.39
Africa,,2023-10-25,60.39
Africa,,2023-10-26,60.39
Africa,,2023-10-27,60.39
Africa,,2023-10-28,60.39
Africa,,2023-10-29,60.39
Africa,,2023-10-30,60.39
Africa,,2023-10-31,60.39
Africa,,2023-11-01,60.39
Africa,,2023-11-02,60.39
Africa,,2023-11-03,60.39
Africa,,2023-11-04,60.39
Africa,,2023-11-05,60.45
Africa,,2023-11-06,60.45
Africa,,2023-11-07,60.45
Africa,,2023-11-08,60.45
Africa,,2023-11-09,60.45
Africa,,2023-11-10,60.45
Africa,,2023-11-11,60.45
Africa,,2023-11-12,60.45
Africa,,2023-11-13,60.45
Africa,,2023-11-14,60.45
Africa,,2023-11-15,60.45
Africa,,2023-11-16,60.45
Africa,,2023-11-17,60.45
Africa,,2023-11-18,60.45
Africa,,2023-11-19,60.45
Albania,ALB,2021-01-10,0
Albania,ALB,2021-01-12,0
Albania,ALB,2021-01-13,0.01
Albania,ALB,2021-01-14,0.01
Albania,ALB,2021-01-15,0.01
Albania,ALB,2021-01-16,0.01
Albania,ALB,2021-01-17,0.01
Albania,ALB,2021-01-18,0.02
Albania,ALB,2021-01-19,0.02
Albania,ALB,2021-01-20,0.02
Albania,ALB,2021-01-21,0.02
Albania,ALB,2021-02-02,0.02
Albania,ALB,2021-02-09,0.04
Albania,ALB,2021-02-17,0.06
Albania,ALB,2021-02-18,0.11
Albania,ALB,2021-02-19,0.15
Albania,ALB,2021-02-22,0.24
Albania,ALB,2021-02-25,0.36
Albania,ALB,2021-03-01,0.5
Albania,ALB,2021-03-03,0.56
Albania,ALB,2021-03-10,0.76
Albania,ALB,2021-03-12,0.83
Albania,ALB,2021-03-17,1.17
Albania,ALB,2021-03-22,1.7
Albania,ALB,2021-03-23,1.82
Albania,ALB,2021-03-24,1.9
Albania,ALB,2021-03-25,2.09
Albania,ALB,2021-03-26,2.19
Albania,ALB,2021-03-27,2.25
Albania,ALB,2021-03-28,2.74
Albania,ALB,2021-03-30,4.2
Albania,ALB,2021-03-31,4.88
Albania,ALB,2021-04-01,5.47
Albania,ALB,2021-04-02,6.07
Albania,ALB,2021-04-03,6.53
Albania,ALB,2021-04-04,6.79
Albania,ALB,2021-04-05,7.27
Albania,ALB,2021-04-06,7.8
Albania,ALB,2021-04-07,8.18
Albania,ALB,2021-04-08,8.53
Albania,ALB,2021-04-09,8.82
Albania,ALB,2021-04-10,9.04
Albania,ALB,2021-04-12,9.41
Albania,ALB,2021-04-13,9.89
Albania,ALB,2021-04-15,10.71
Albania,ALB,2021-04-16,11.07
Albania,ALB,2021-04-17,11.43
Albania,ALB,2021-04-18,11.71
Albania,ALB,2021-04-19,12.17
Albania,ALB,2021-04-20,12.31
Albania,ALB,2021-04-21,13.09
Albania,ALB,2021-04-22,13.47
Albania,ALB,2021-04-23,13.77
Albania,ALB,2021-04-24,14.08
Albania,ALB,2021-04-26,14.38
Albania,ALB,2021-04-27,14.67
Albania,ALB,2021-04-28,15.26
Albania,ALB,2021-04-29,15.95
Albania,ALB,2021-04-30,16.78
Albania,ALB,2021-05-01,17.38
Albania,ALB,2021-05-03,18.21
Albania,ALB,2021-05-04,18.91
Albania,ALB,2021-05-05,19.58
Albania,ALB,2021-05-06,20.13
Albania,ALB,2021-05-07,20.61
Albania,ALB,2021-05-08,21
Albania,ALB,2021-05-09,21.11
Albania,ALB,2021-05-10,21.57
Albania,ALB,2021-05-11,21.9
Albania,ALB,2021-05-12,22.26
Albania,ALB,2021-05-13,22.46
Albania,ALB,2021-05-14,22.99
Albania,ALB,2021-05-17,23.93
Albania,ALB,2021-05-18,24.24
Albania,ALB,2021-05-19,24.55
Albania,ALB,2021-05-20,24.76
Albania,ALB,2021-05-21,24.94
Albania,ALB,2021-05-23,25.21
Albania,ALB,2021-05-24,25.51
Albania,ALB,2021-05-26,26.35
Albania,ALB,2021-05-27,26.71
Albania,ALB,2021-05-30,27.17
Albania,ALB,2021-05-31,27.32
Albania,ALB,2021-06-01,27.45
Albania,ALB,2021-06-03,27.7
Albania,ALB,2021-06-06,28.1
Albania,ALB,2021-06-07,28.28
Albania,ALB,2021-06-08,28.5
Albania,ALB,2021-06-09,28.73
Albania,ALB,2021-06-10,28.96
Albania,ALB,2021-06-11,29.21
Albania,ALB,2021-06-12,29.37
Albania,ALB,2021-06-13,29.43
Albania,ALB,2021-06-14,29.64
Albania,ALB,2021-06-15,29.85
Albania,ALB,2021-06-16,30.05
Albania,ALB,2021-06-17,30.35
Albania,ALB,2021-06-20,30.99
Albania,ALB,2021-06-21,31.31
Albania,ALB,2021-06-22,31.71
Albania,ALB,2021-06-23,32.12
Albania,ALB,2021-06-24,32.47
Albania,ALB,2021-06-28,33.19
Albania,ALB,2021-06-29,33.62
Albania,ALB,2021-06-30,34.06
Albania,ALB,2021-07-01,34.28
Albania,ALB,2021-07-02,34.53
Albania,ALB,2021-07-04,34.78
Albania,ALB,2021-07-05,34.97
Albania,ALB,2021-07-06,35.18
Albania,ALB,2021-07-07,35.38
Albania,ALB,2021-07-08,35.58
Albania,ALB,2021-07-09,35.76
Albania,ALB,2021-07-10,35.94
Albania,ALB,2021-07-11,35.98
Albania,ALB,2021-07-12,36.21
Albania,ALB,2021-07-13,36.44
Albania,ALB,2021-07-14,36.71
Albania,ALB,2021-07-15,37.02
Albania,ALB,2021-07-16,37.29
Albania,ALB,2021-07-17,37.54
Albania,ALB,2021-07-18,37.62
Albania,ALB,2021-07-20,38.08
Albania,ALB,2021-07-21,38.54
Albania,ALB,2021-07-22,39.05
Albania,ALB,2021-07-25,40.06
Albania,ALB,2021-07-29,41.51
Albania,ALB,2021-07-30,41.9
Albania,ALB,2021-07-31,42.18
Albania,ALB,2021-08-01,42.33
Albania,ALB,2021-08-02,42.67
Albania,ALB,2021-08-03,42.98
Albania,ALB,2021-08-04,43.25
Albania,ALB,2021-08-05,43.56
Albania,ALB,2021-08-08,44.33
Albania,ALB,2021-08-10,45.04
Albania,ALB,2021-08-13,46.09
Albania,ALB,2021-08-15,46.48
Albania,ALB,2021-08-16,46.82
Albania,ALB,2021-08-17,47.16
Albania,ALB,2021-08-19,47.79
Albania,ALB,2021-08-21,48.32
Albania,ALB,2021-08-22,48.44
Albania,ALB,2021-08-23,48.79
Albania,ALB,2021-08-24,49.13
Albania,ALB,2021-08-25,49.45
Albania,ALB,2021-08-26,49.82
Albania,ALB,2021-08-27,50.24
Albania,ALB,2021-08-29,50.83
Albania,ALB,2021-08-30,51.3
Albania,ALB,2021-08-31,51.8
Albania,ALB,2021-09-01,52.25
Albania,ALB,2021-09-02,52.77
Albania,ALB,2021-09-06,54.15
Albania,ALB,2021-09-07,54.66
Albania,ALB,2021-09-08,55.14
Albania,ALB,2021-09-09,55.57
Albania,ALB,2021-09-10,55.93
Albania,ALB,2021-09-11,56.23
Albania,ALB,2021-09-12,56.35
Albania,ALB,2021-09-13,56.65
Albania,ALB,2021-09-14,56.93
Albania,ALB,2021-09-15,57.19
Albania,ALB,2021-09-16,57.45
Albania,ALB,2021-09-17,57.71
Albania,ALB,2021-09-19,58.05
Albania,ALB,2021-09-20,58.32
Albania,ALB,2021-09-21,58.6
Albania,ALB,2021-09-22,58.9
Albania,ALB,2021-09-23,59.23
Albania,ALB,2021-09-24,59.58
Albania,ALB,2021-09-27,60.34
Albania,ALB,2021-09-28,60.65
Albania,ALB,2021-09-29,60.96
Albania,ALB,2021-09-30,61.27
Albania,ALB,2021-10-01,61.54
Albania,ALB,2021-10-02,61.78
Albania,ALB,2021-10-04,62.09
Albania,ALB,2021-10-05,62.33
Albania,ALB,2021-10-06,62.56
Albania,ALB,2021-10-07,62.77
Albania,ALB,2021-10-08,62.96
Albania,ALB,2021-10-09,63.17
Albania,ALB,2021-10-11,63.46
Albania,ALB,2021-10-12,63.7
Albania,ALB,2021-10-13,63.91
Albania,ALB,2021-10-17,64.63
Albania,ALB,2021-10-18,64.83
Albania,ALB,2021-10-19,65.04
Albania,ALB,2021-10-20,65.25
Albania,ALB,2021-10-21,65.45
Albania,ALB,2021-10-22,65.65
Albania,ALB,2021-10-24,65.93
Albania,ALB,2021-10-25,66.12
Albania,ALB,2021-10-27,66.53
Albania,ALB,2021-10-28,66.73
Albania,ALB,2021-10-29,66.91
Albania,ALB,2021-11-01,67.19
Albania,ALB,2021-11-03,67.78
Albania,ALB,2021-11-06,68.42
Albania,ALB,2021-11-07,68.51
Albania,ALB,2021-11-09,69.08
Albania,ALB,2021-11-10,69.38
Albania,ALB,2021-11-11,69.67
Albania,ALB,2021-11-14,70.37
Albania,ALB,2021-11-16,70.96
Albania,ALB,2021-11-17,71.26
Albania,ALB,2021-11-18,71.55
Albania,ALB,2021-11-21,72.14
Albania,ALB,2021-11-24,72.99
Albania,ALB,2021-11-25,73.24
Albania,ALB,2021-11-28,73.77
Albania,ALB,2021-11-30,73.92
Albania,ALB,2021-12-01,74.3
Albania,ALB,2021-12-03,74.96
Albania,ALB,2021-12-05,75.36
Albania,ALB,2021-12-06,75.68
Albania,ALB,2021-12-07,76.04
Albania,ALB,2021-12-08,76.21
Albania,ALB,2021-12-12,77.27
Albania,ALB,2021-12-13,77.62
Albania,ALB,2021-12-14,77.98
Albania,ALB,2021-12-15,78.33
Albania,ALB,2021-12-18,79.2
Albania,ALB,2021-12-21,79.88
Albania,ALB,2021-12-23,80.44
Albania,ALB,2021-12-28,81.5
Albania,ALB,2022-01-04,82.9
Albania,ALB,2022-01-05,83.3
Albania,ALB,2022-01-08,84.38
Albania,ALB,2022-01-10,84.82
Albania,ALB,2022-01-11,85.13
Albania,ALB,2022-01-30,88.79
Albania,ALB,2022-02-01,91.93
Albania,ALB,2022-02-06,92.68
Albania,ALB,2022-02-07,92.87
Albania,ALB,2022-02-13,93.65
Albania,ALB,2022-02-14,93.79
Albania,ALB,2022-02-15,93.93
Albania,ALB,2022-02-16,94.05
Albania,ALB,2022-02-20,94.42
Albania,ALB,2022-02-27,95.09
Albania,ALB,2022-03-01,95.29
Albania,ALB,2022-03-07,95.81
Albania,ALB,2022-03-10,96.05
Albania,ALB,2022-03-14,96.24
Albania,ALB,2022-03-15,96.32
Albania,ALB,2022-03-24,96.9
Albania,ALB,2022-03-29,97.2
Albania,ALB,2022-03-31,97.35
Albania,ALB,2022-04-04,97.58
Albania,ALB,2022-04-07,97.83
Albania,ALB,2022-04-11,98.06
Albania,ALB,2022-04-14,98.28
Albania,ALB,2022-04-20,98.56
Albania,ALB,2022-05-01,99.41
Albania,ALB,2022-05-15,99.95
Albania,ALB,2022-05-22,100.85
Albania,ALB,2022-05-29,101.1
Albania,ALB,2022-06-05,101.43
Albania,ALB,2022-06-19,101.99
Albania,ALB,2022-06-26,102.24
Albania,ALB,2022-07-10,102.71
Albania,ALB,2022-07-24,103.23
Albania,ALB,2022-07-31,103.46
Albania,ALB,2022-08-21,104.01
Albania,ALB,2022-09-04,104.36
Albania,ALB,2022-09-18,104.64
Albania,ALB,2022-09-25,104.78
Albania,ALB,2022-10-16,105.25
Albania,ALB,2022-10-23,105.42
Albania,ALB,2022-11-13,105.95
Albania,ALB,2022-11-27,106.16
Albania,ALB,2022-12-11,106.45
Albania,ALB,2023-01-08,107.05
Albania,ALB,2023-01-15,107.21
Albania,ALB,2023-02-05,107.59
Albania,ALB,2023-03-19,108.03
Albania,ALB,2023-04-09,108.22
Albania,ALB,2023-05-14,108.39
Albania,ALB,2023-07-16,108.63
Albania,ALB,2023-09-10,108.68
Algeria,DZA,2021-01-29,0
Algeria,DZA,2021-01-30,0
Algeria,DZA,2021-02-19,0.17
Algeria,DZA,2021-08-20,9.23
Algeria,DZA,2021-09-04,17.82
Algeria,DZA,2021-09-12,22.25
Algeria,DZA,2021-09-25,22.38
Algeria,DZA,2021-10-24,24.68
Algeria,DZA,2021-10-27,24.83
Algeria,DZA,2021-10-30,24.9
Algeria,DZA,2021-11-02,25.1
Algeria,DZA,2021-11-08,25.2
Algeria,DZA,2021-11-13,25.34
Algeria,DZA,2021-11-21,26.74
Algeria,DZA,2021-11-22,26.8
Algeria,DZA,2021-11-25,26.9
Algeria,DZA,2021-11-29,27.05
Algeria,DZA,2021-11-30,27.38
Algeria,DZA,2021-12-14,27.7
Algeria,DZA,2021-12-21,27.94
Algeria,DZA,2022-01-09,28.89
Algeria,DZA,2022-02-08,29.98
Algeria,DZA,2022-02-20,30.36
Algeria,DZA,2022-03-09,30.52
Algeria,DZA,2022-04-24,30.67
Algeria,DZA,2022-05-01,33.86
Algeria,DZA,2022-05-29,33.86
Algeria,DZA,2022-09-04,34
Andorra,AND,2021-01-25,0.72
Andorra,AND,2021-02-01,1.3
Andorra,AND,2021-02-10,1.62
Andorra,AND,2021-02-12,2.03
Andorra,AND,2021-02-19,2.68
Andorra,AND,2021-02-24,2.99
Andorra,AND,2021-02-26,3.16
Andorra,AND,2021-03-08,4.52
Andorra,AND,2021-03-10,6.15
Andorra,AND,2021-03-15,10.47
Andorra,AND,2021-03-19,11.63
Andorra,AND,2021-04-04,15.58
Andorra,AND,2021-04-05,19.12
Andorra,AND,2021-04-11,21.41
Andorra,AND,2021-04-12,23.88
Andorra,AND,2021-04-19,33.08
Andorra,AND,2021-04-26,35.7
Andorra,AND,2021-05-03,36.17
Andorra,AND,2021-05-10,39.62
Andorra,AND,2021-05-17,40.48
Andorra,AND,2021-05-31,44.98
Andorra,AND,2021-06-07,51.94
Andorra,AND,2021-06-14,64.01
Andorra,AND,2021-06-21,79.24
Andorra,AND,2021-06-28,85.58
Andorra,AND,2021-07-12,87.69
Andorra,AND,2021-07-19,103.14
Andorra,AND,2021-08-01,108.11
Andorra,AND,2021-08-15,114.8
Andorra,AND,2021-08-29,120.13
Andorra,AND,2021-09-26,127.79
Andorra,AND,2021-10-03,128.62
Andorra,AND,2021-10-31,130.92
Andorra,AND,2021-12-05,133.3
Andorra,AND,2021-12-12,144.92
Andorra,AND,2021-12-26,146.85
Andorra,AND,2022-01-16,169.61
Andorra,AND,2022-01-23,175.59
Andorra,AND,2022-02-06,177.8
Andorra,AND,2022-02-13,178.38
Andorra,AND,2022-02-20,189.48
Andorra,AND,2022-03-13,190.37
Andorra,AND,2022-03-27,190.61
Andorra,AND,2022-04-10,190.75
Andorra,AND,2022-04-24,190.95
Andorra,AND,2022-05-01,191.24
Andorra,AND,2022-05-22,191.61
Andorra,AND,2022-05-29,191.72
Andorra,AND,2022-06-12,191.85
Andorra,AND,2022-06-26,192.11
Andorra,AND,2022-07-03,192.19
Andorra,AND,2022-07-10,192.29
Andorra,AND,2022-08-21,192.97
Andorra,AND,2022-09-04,193.12
Andorra,AND,2022-09-11,193.15
Andorra,AND,2022-10-16,193.28
Andorra,AND,2022-11-13,193.34
Andorra,AND,2022-12-18,195.69
Andorra,AND,2023-01-29,196.34
Andorra,AND,2023-02-26,196.58
Andorra,AND,2023-04-09,196.68
Andorra,AND,2023-05-21,196.71
Andorra,AND,2023-08-06,196.71
Andorra,AND,2023-09-24,196.73
Angola,AGO,2021-03-01,0
Angola,AGO,2021-03-08,0.02
Angola,AGO,2021-03-18,0.14
Angola,AGO,2021-03-24,0.24
Angola,AGO,2021-03-29,0.37
Angola,AGO,2021-04-06,0.51
Angola,AGO,2021-04-11,0.69
Angola,AGO,2021-04-19,1.11
Angola,AGO,2021-04-23,1.28
Angola,AGO,2021-05-12,1.76
Angola,AGO,2021-05-18,1.91
Angola,AGO,2021-05-21,2.13
Angola,AGO,2021-05-26,2.42
Angola,AGO,2021-05-31,2.55
Angola,AGO,2021-06-08,3.14
Angola,AGO,2021-06-10,3.44
Angola,AGO,2021-06-15,3.69
Angola,AGO,2021-06-20,3.88
Angola,AGO,2021-06-24,4.03
Angola,AGO,2021-06-28,4.18
Angola,AGO,2021-07-05,4.25
Angola,AGO,2021-07-12,4.38
Angola,AGO,2021-07-19,4.47
Angola,AGO,2021-08-03,4.72
Angola,AGO,2021-08-09,4.76
Angola,AGO,2021-08-16,4.85
Angola,AGO,2021-08-20,4.93
Angola,AGO,2021-08-25,5.17
Angola,AGO,2021-09-01,5.86
Angola,AGO,2021-09-11,6.94
Angola,AGO,2021-09-19,7.92
Angola,AGO,2021-09-26,8.81
Angola,AGO,2021-10-08,11.45
Angola,AGO,2021-10-14,12.5
Angola,AGO,2021-10-18,14.68
Angola,AGO,2021-10-20,15.91
Angola,AGO,2021-10-24,16.69
Angola,AGO,2021-10-26,17.32
Angola,AGO,2021-11-02,18.68
Angola,AGO,2021-11-07,20.36
Angola,AGO,2021-11-11,21.94
Angola,AGO,2021-11-18,23.13
Angola,AGO,2021-11-21,24.72
Angola,AGO,2021-11-24,25.36
